5.11.00;Polygon;-659026.4299999997,-1015659.6600000001|-658945.8099999987,-1015868.8599999994|-658992.4899999984,-1016016.1000000015|-659007.3399999999,-1016191.3500000015|-658944.5399999991,-1016291.4899999984|-658975.5100000016,-1016366.5899999999|-659160.0899999999,-1016281.3000000007|-659255.1400000006,-1016189.2199999988|-659204.6499999985,-1015993.6099999994|-659232.6499999985,-1015792.0500000007|-659153.3099999987,-1015627.4200000018|-659026.4299999997,-1015659.6600000001|*&
5.11.00;Polygon;-658748.0300000012,-1015486.7800000012|-658621.1999999993,-1015517.5100000016|-658590.2199999988,-1015595.5899999999|-658454.8599999994,-1015685.5500000007|-658431.9499999993,-1015911.2899999991|-658236.3399999999,-1016091.629999999|-658165.8999999985,-1016208.7399999984|-658134.9200000018,-1016400.5399999991|-658037.3299999982,-1016575.3599999994|-657963.9200000018,-1016636.8900000006|-657823.4600000009,-1016599.5500000007|-657805.6499999985,-1016773.1000000015|-657741.5700000003,-1016946.2199999988|-657719.5100000016,-1017132.9200000018|-657643.129999999,-1017379.0300000012|-657740.7199999988,-1017534.7600000016|-657886.6900000013,-1017643.8200000003|-658039.0199999996,-1017673.9400000013|-658004.6499999985,-1017530.9400000013|-657890.9299999997,-1017403.6499999985|-657884.5700000003,-1017287.8000000007|-658083.5799999982,-1017208.4499999993|-658193.8999999985,-1017053.1499999985|-658336.0500000007,-1016941.129999999|-658486.6900000013,-1016564.3299999982|-658526.1499999985,-1016352.1600000001|-658769.2899999991,-1016131.5100000016|-658802.3900000006,-1016014.3999999985|-658780.3200000003,-1015817.9400000013|-658914.4100000001,-1015617.6600000001|-658903.8000000007,-1015451.75|-658748.0300000012,-1015486.7800000012|*&
5.11.00;Polygon;-656678.2100000009,-1014595.4499999993|-656749.0700000003,-1014733.7800000012|-656544.5500000007,-1015006.1999999993|-656494.0500000007,-1015298.9899999984|-656405.7899999991,-1015442.4100000001|-656314.5599999987,-1015413.129999999|-656223.3299999982,-1015250.1900000013|-656087.9699999988,-1015123.7399999984|-656093.9100000001,-1015360.5100000016|-656061.6600000001,-1015440.2899999991|-656059.120000001,-1015730.9499999993|-656097.7300000004,-1015913.4100000001|-656286.5599999987,-1015960.0899999999|-656459.6799999997,-1015817.0899999999|-656526.3000000007,-1015720.3399999999|-656525.0300000012,-1015701.6700000018|-656514.8399999999,-1015633.3500000015|-656513.1499999985,-1015557.3999999985|-656606.0700000003,-1015367.3000000007|-656608.1999999993,-1015175.5100000016|-656650.1999999993,-1015080.4600000009|-656829.2699999996,-1014906.9100000001|-656881.8900000006,-1014694.75|-656956.5700000003,-1014587.8200000003|-656678.2100000009,-1014595.4499999993|*&
5.11.10;Polygon;-658802.3900000006,-1016014.3999999985|-658769.2899999991,-1016131.5100000016|-658526.1499999985,-1016352.1600000001|-658486.6900000013,-1016564.3299999982|-658336.0500000007,-1016941.129999999|-658193.8999999985,-1017053.1499999985|-658083.5799999982,-1017208.4499999993|-658131.9499999993,-1017282.2899999991|-658198.5700000003,-1017269.129999999|-658387.8200000003,-1017233.4899999984|-658678.4800000004,-1016971.6799999997|-658688.2399999984,-1016815.0899999999|-658644.9600000009,-1016692.4800000004|-658621.620000001,-1016566.4499999993|-658661.9400000013,-1016405.1999999993|-658737.8900000006,-1016329.25|-658888.5300000012,-1016393.75|-658975.5100000016,-1016366.5899999999|-658944.5399999991,-1016291.4899999984|-659007.3399999999,-1016191.3500000015|-658992.4899999984,-1016016.1000000015|-658802.3900000006,-1016014.3999999985|*&
5.11.10;Polygon;-656544.5500000007,-1015006.1999999993|-656749.0700000003,-1014733.7800000012|-656678.2100000009,-1014595.4499999993|-656651.0500000007,-1014602.2399999984|-656604.7899999991,-1014621.6799999997|-656583.6099999994,-1014665.6499999985|-656457.5599999987,-1014901.8200000003|-656544.5500000007,-1015006.1999999993|*&
5.14.00;Polygon;-657319.7899999991,-1015304.0799999982|-657442,-1015552.7300000004|-657618.9400000013,-1015474.6600000001|-657727.9200000018,-1015606.4800000004|-658106.0700000003,-1015526.8500000015|-658119.6400000006,-1015476.4800000004|-657937.5199999996,-1015243.4200000018|-657806.0599999987,-1015198.3299999982|-657629.129999999,-1015248.4899999984|-657523.4699999988,-1015270.5599999987|-657472.9699999988,-1015196.3000000007|-657466.6099999994,-1014833.5|-657492.9200000018,-1014601.3900000006|-657472.5500000007,-1014428.6900000013|-657486.5500000007,-1014154.1600000001|-657303.9600000009,-1014059.1600000001|-657355.0100000016,-1014146.5199999996|-657268.4499999993,-1014382.4400000013|-657254.870000001,-1014560.2300000004|-657327.4299999997,-1014687.5300000012|-657329.9800000004,-1014943.3999999985|-657391.5,-1015169.1400000006|-657319.7899999991,-1015304.0799999982|*&
5.14.00;Polygon;-657701.2600000016,-1014149.9100000001|-657721.1999999993,-1014152.4600000009|-657781.4600000009,-1014190.6499999985|-657955.4299999997,-1014680.3099999987|-657995.7399999984,-1014536.0500000007|-658148.0799999982,-1014456.6999999993|-658128.9800000004,-1014346.8000000007|-658262.2199999988,-1014253.4400000013|-658394.1900000013,-1014022.6099999994|-658384.4299999997,-1013853.7300000004|-658533.3599999994,-1013880.4600000009|-658674.6700000018,-1013785.4100000001|-658415.3999999985,-1013711.5799999982|-658323.75,-1013639.870000001|-658100.5500000007,-1013623.75|-658077.6400000006,-1013532.5199999996|-657932.0899999999,-1013470.5700000003|-657847.2300000004,-1013616.5300000012|-657764.0599999987,-1013657.6900000013|-657658.8299999982,-1013892.3500000015|-657701.2600000016,-1014149.9100000001|*&
5.14.00;Polygon;-658728.9800000004,-1013628.8399999999|-658762.5,-1013791.7800000012|-659090.9299999997,-1013791.3500000015|-659127.4200000018,-1013704.7899999991|-659245.8099999987,-1013642.4200000018|-659300.9699999988,-1013588.5300000012|-659092.1999999993,-1013572.3999999985|-658842.6999999993,-1013634.3500000015|-658728.9800000004,-1013628.8399999999|*&
5.14.00;Polygon;-658392.0599999987,-1013064.0599999987|-658558.8200000003,-1013133.6499999985|-658588.9499999993,-1013264.3399999999|-658530.8200000003,-1013369.5799999982|-658516.2699999996,-1013397.1499999985|-658604.0700000003,-1013447.0899999999|-658604.6099999994,-1013443.4800000004|-658670.4200000018,-1013224.0300000012|-658766.3200000003,-1013064.9100000001|-658551.6099999994,-1013078.0599999987|-658522.3299999982,-1013003.379999999|-658392.0599999987,-1013064.0599999987|*&
5.14.10;Polygon;-658006.7300000004,-1013190.8000000007|-658031.0300000012,-1013161.3999999985|-658018.4699999988,-1013146.129999999|-658006.7300000004,-1013190.8000000007|*&
