2.25.04;Polygon;-628450.4899999984,-1036290.4600000009|-628642.6499999985,-1036487.9600000009|-628671.8000000007,-1036385.7600000016|-628610.8000000007,-1036273.4499999993|-628450.4899999984,-1036290.4600000009|*&
2.25.11;Polygon;-628276.4600000009,-1036685.8200000003|-628249.6499999985,-1036809.8299999982|-628400.3000000007,-1036778.6000000015|-628478.8999999985,-1036794.5500000007|-628452.6099999994,-1036693.2800000012|-628276.4600000009,-1036685.8200000003|*&
3.02.00;Polygon;-638308.5,-1028824|-638227,-1028643.5|-638140,-1028612|-638102,-1028445.5|-638051.5,-1028367.5|-637937.5,-1028254.5|-637715.5,-1028261|-637659.8999999985,-1028337.3900000006|-637779,-1028521|-637967.5,-1028684.5|-638088,-1028876|-638253,-1028997.5|-638366,-1028932|-638308.5,-1028824|*&
3.02.00;Polygon;-629439.4299999997,-1025195.9800000004|-629469.7600000016,-1025074.1099999994|-629397.8299999982,-1025030.8200000003|-629330.0199999996,-1025167.3399999999|-629439.4299999997,-1025195.9800000004|*&
3.02.00;Polygon;-628987.4100000001,-1024907.8299999982|-629053.25,-1024993.0100000016|-629255.8399999999,-1025026.3000000007|-629324.2600000016,-1025165.8299999982|-629360.2300000004,-1025013.2399999984|-629207.1499999985,-1024953.7100000009|-629112.5899999999,-1024866.75|-629070.9800000004,-1024833.2899999991|-628987.4100000001,-1024907.8299999982|*&
3.03.00;Polygon;-640366.6099999994,-1028085.2600000016|-640324,-1028059.5|-640332.120000001,-1028072.8299999982|-640366.6099999994,-1028085.2600000016|*&
3.03.00;Polygon;-637125,-1026954.5|-637057,-1026868.5|-637027,-1026720|-637096,-1026608.5|-636893.5,-1026702.5|-636889.5,-1026825|-637125,-1026954.5|*&
3.04.01;Polygon;-637523.5,-1028992|-637623.9899999984,-1029052.7699999996|-637747.9899999984,-1028971|-637742,-1028949.5|-637678.5,-1028973.5|-637537.5,-1028868|-637523.5,-1028992|*&
3.06.00;Polygon;-635674.370000001,-1038588.870000001|-635675.0300000012,-1038458.3399999999|-635562.1999999993,-1038565.0599999987|-635674.370000001,-1038588.870000001|*&
3.06.00;Polygon;-633643.5,-1036994.9699999988|-633698.9699999988,-1037091.870000001|-633842.3000000007,-1037000.8599999994|-633778.5,-1036856|-633849,-1036720|-633844,-1036601|-633730,-1036580|-633718.5,-1036577|-633689.5,-1036745.5|-633709.5,-1036885.5|-633643.5,-1036994.9699999988|*&
3.06.00;Polygon;-630693.8099999987,-1036853.5399999991|-630710.5,-1036716.5|-630867.5,-1036720|-630973.5,-1036804|-631093,-1036979.5|-631044,-1037130.5|-630931.5,-1037113.5|-630721,-1037108.5|-630515.5,-1036979|-630468.5,-1037084|-630710.5,-1037194|-630796.7899999991,-1037328.6700000018|-630928.1099999994,-1037337.5599999987|-631112.6000000015,-1037250.2399999984|-631186.620000001,-1037263.0199999996|-631257.7800000012,-1037374.4899999984|-631333.5799999982,-1037147.6600000001|-631571.1099999994,-1037002.1000000015|-631455.3599999994,-1036860.9899999984|-631271,-1036882.5|-631107,-1036840.5|-631048.5,-1036539|-630904.5,-1036336.5|-630755.5,-1036441|-630481,-1036557|-630550,-1036699.5|-630693.8099999987,-1036853.5399999991|*&
3.06.00;Polygon;-635488,-1036868.5|-635450.5,-1037008|-635434,-1037229|-635499.5,-1037332|-635601,-1037403|-635533,-1036920|-635610,-1036794|-635606.5,-1036653.5|-635560.5,-1036540.5|-635293,-1036455|-635130,-1036291.5|-635000.5,-1036324.5|-634960,-1036480.5|-635153,-1036639.5|-635218.5,-1036783.5|-635393.5,-1036702.5|-635494.5,-1036763.5|-635488,-1036868.5|*&
3.06.00;Polygon;-633849,-1035310.5|-633823.5,-1035226.5|-633771.5,-1035369.5|-633660,-1035472|-633599,-1035398.5|-633559,-1035238.5|-633428,-1035226|-633383,-1035302|-633442,-1035404.5|-633572.5,-1035431.5|-633745,-1035571|-633820.5,-1035557|-633888.5,-1035434|-633849,-1035310.5|*&
3.06.00;Polygon;-633950.5,-1035527.5|-634032,-1035423.5|-634235,-1035295|-634171.5,-1035181|-634007,-1035219.5|-634005.9800000004,-1035222.1000000015|-634022,-1035312|-633950.5,-1035527.5|*&
3.06.00;Polygon;-630691.1900000013,-1034906.629999999|-630634.3999999985,-1034987.2100000009|-630609.0300000012,-1035039.8200000003|-630602.5399999991,-1035053.2800000012|-630668.3200000003,-1035160.7800000012|-630848.5199999996,-1035073.620000001|-630836.7899999991,-1034899.8299999982|-630691.1900000013,-1034906.629999999|*&
