1.01.00;Polygon;-755487.8599999994,-1030801.3599999994|-755436.620000001,-1030951.1000000015|-755232.6700000018,-1030957.9299999997|-755018.9200000018,-1030846.5199999996|-754775.0799999982,-1030860.6999999993|-754512.1700000018,-1030790.1900000013|-754244.8299999982,-1030872.370000001|-754280.120000001,-1030979.1099999994|-754492.0399999991,-1030984.3999999985|-754966.4800000004,-1031152.2399999984|-754992.5,-1031222.3000000007|-754867.2100000009,-1031386.9600000009|-754900.5,-1031480.2699999996|-754816.1799999997,-1031572.5199999996|-754926.8000000007,-1031642.2300000004|-755239.7399999984,-1031617.0199999996|-755767.6700000018,-1031709.0599999987|-755821.3299999982,-1031737.8900000006|-755949.5899999999,-1031751.8500000015|-755929.0700000003,-1031974.8500000015|-755848.6600000001,-1032270.9699999988|-755860.9600000009,-1032256.9899999984|-755881.1600000001,-1032278.1799999997|-755848.6600000001,-1032270.9699999988|-755987,-1032328.0899999999|-756406.9100000001,-1032414.0899999999|-756475.25,-1032397.8099999987|-756552.4899999984,-1032379.0199999996|-756581.1000000015,-1032376.2699999996|-756584.8399999999,-1032376.8099999987|-756824.0599999987,-1032433.9299999997|-757025.6099999994,-1032371.0500000007|-757192.5700000003,-1032253.1099999994|-757333.7699999996,-1032214.7699999996|-757294.7800000012,-1032066.5899999999|-757170.8399999999,-1031950.4200000018|-757251.7899999991,-1031875.2100000009|-757456.5700000003,-1031831.5100000016|-757538.6600000001,-1031711.6900000013|-757496.7600000016,-1031617.3399999999|-757578.879999999,-1031491.2699999996|-757500,-1031388.4699999988|-757333.8399999999,-1031391.3999999985|-757217.3200000003,-1031567.9899999984|-756983.6900000013,-1031588.0199999996|-756806,-1031512.5599999987|-756608,-1031537.5899999999|-756540.8900000006,-1031284.2699999996|-756611.6799999997,-1031234.5199999996|-756788.0599999987,-1031216.3200000003|-756953.4499999993,-1031283.3200000003|-756933.7699999996,-1031119.620000001|-756651.8599999994,-1030980.1099999994|-756616.620000001,-1030890.3299999982|-756604.2800000012,-1030779.3099999987|-756491.870000001,-1030674.870000001|-756274.379999999,-1030733.4400000013|-756181.9299999997,-1030707.8000000007|-755847.4200000018,-1030797.5700000003|-755487.8599999994,-1030801.3599999994|*-756795.3200000003,-1031628.6900000013|-756273.3399999999,-1031534.0100000016|-756434.9899999984,-1031548.0799999982|-756790.4400000013,-1031612.5599999987|-756795.3200000003,-1031628.6900000013|*-756830.8299999982,-1031788.5899999999|-756807.9800000004,-1031680.5300000012|-756884.75,-1031878.4100000001|-756869.5500000007,-1031875.6999999993|-756830.8299999982,-1031788.5899999999|*-756848.7600000016,-1032076.0300000012|-756888.1900000013,-1032007|-756933.629999999,-1032035.5|-756848.7600000016,-1032076.0300000012|*-756622.7199999988,-1032271.879999999|-756648.4899999984,-1032184.8299999982|-756698.9600000009,-1032189.7600000016|-756622.7199999988,-1032271.879999999|*&
1.01.00;Polygon;-757395.5700000003,-1030002.2600000016|-757477.8999999985,-1029964.7100000009|-757654.4800000004,-1029991.4299999997|-757734.2699999996,-1030041.8999999985|-757747.4699999988,-1030010.370000001|-758188.2300000004,-1029971.4400000013|-758205.3999999985,-1029883.5|-758341.1600000001,-1029860.0399999991|-758694.5,-1029886.1499999985|-758589.2100000009,-1030000|-758452.7100000009,-1030044.629999999|-758283.0799999982,-1030010.0300000012|-758177.2100000009,-1030094.0500000007|-757729.6900000013,-1030119.9200000018|-757557.9800000004,-1030159.4899999984|-757444.3999999985,-1030130.1499999985|-757162.0300000012,-1030183.7800000012|-757211.3399999999,-1030199.6099999994|-757347.5899999999,-1030196.9600000009|-757350.9699999988,-1030242.4800000004|-757396.5700000003,-1030336.6799999997|-757344.0300000012,-1030417.7600000016|-757445.5,-1030712.5300000012|-757487.1000000015,-1030826.4600000009|-757595.5199999996,-1030892.379999999|-757786.7899999991,-1030928.8200000003|-757975.4600000009,-1030910.3299999982|-757986.6400000006,-1030690.4400000013|-758087.5500000007,-1030773.7699999996|-758006.6400000006,-1030908.1000000015|-758043.4400000013,-1030899.9800000004|-758191.9800000004,-1030945.0399999991|-758422.129999999,-1030969.9400000013|-758541.370000001,-1030975.9800000004|-758607.9299999997,-1030902.2199999988|-758511.0599999987,-1030816.2300000004|-758130.7300000004,-1030786.5500000007|-758362.9100000001,-1030625.4200000018|-758390.9100000001,-1030590.7300000004|-758694.6999999993,-1030531.6099999994|-758943.4499999993,-1030587.1900000013|-759249.5500000007,-1030543.3000000007|-759472.75,-1030375.9400000013|-759544.3900000006,-1030445.3200000003|-759525.2399999984,-1030189.2399999984|-759536.4200000018,-1030166.6400000006|-759736.7899999991,-1029971.4899999984|-759614.5799999982,-1029887.5799999982|-759532.5,-1029898.4400000013|-759524.879999999,-1029757.0300000012|-759515.5300000012,-1029756.8299999982|-759422.1600000001,-1029780.379999999|-759102.1000000015,-1029771.2699999996|-758850.8900000006,-1029815.8000000007|-758568.4299999997,-1029833.2100000009|-758433.0300000012,-1029779.9800000004|-758068.879999999,-1029771.3900000006|-757996.9400000013,-1029780.4200000018|-757815.5199999996,-1029706.2100000009|-757395.3399999999,-1029749.3200000003|-756936.8900000006,-1029830.1900000013|-756690.5399999991,-1029828.6499999985|-756418.2399999984,-1029884.3299999982|-756080.3900000006,-1029902.620000001|-755831.5799999982,-1029973.8900000006|-755736.4400000013,-1030059.4600000009|-755457.0100000016,-1030037.2100000009|-755175.4899999984,-1030106.5199999996|-755212.8399999999,-1030178.0599999987|-755339.1700000018,-1030129.879999999|-755449,-1030153.3599999994|-755546.0799999982,-1030107.3599999994|-755749.1700000018,-1030079.3500000015|-755928.5399999991,-1030115.8099999987|-756039.629999999,-1030091.8200000003|-756139.5399999991,-1030000|-756271.6799999997,-1029977.4499999993|-756512.370000001,-1030015.3000000007|-756637.870000001,-1030003.9899999984|-756975.8200000003,-1030035|-757190.7899999991,-1030001.870000001|-757395.5700000003,-1030002.2600000016|*-757797.3500000015,-1030353.7399999984|-757769.8900000006,-1030398.5899999999|-757517.4100000001,-1030421.4400000013|-757418.1999999993,-1030328.1499999985|-757459.2899999991,-1030245.9499999993|-757766.8500000015,-1030249.5|-758054.2600000016,-1030204.1499999985|-758197.3099999987,-1030215.379999999|-758268.3999999985,-1030273.3299999982|-758295.0100000016,-1030406.8599999994|-758054.7800000012,-1030318.9600000009|-757797.3500000015,-1030353.7399999984|*&
1.01.00;Polygon;-752779.4400000013,-1029210.9499999993|-752784.0100000016,-1029309.4299999997|-752925.6799999997,-1029325.4600000009|-753058.6900000013,-1029188.379999999|-752920.5300000012,-1029138.6099999994|-752779.4400000013,-1029210.9499999993|*&
1.01.00;Polygon;-758133.9800000004,-1028257.5300000012|-758009.1799999997,-1028405.9800000004|-757711.6499999985,-1028546.2100000009|-757446.1900000013,-1028900.1000000015|-757380.379999999,-1028827.9800000004|-757148.9899999984,-1028922.370000001|-756917.879999999,-1028896.9299999997|-756572.1000000015,-1028933.7300000004|-755958.7699999996,-1029097.8500000015|-755723.6499999985,-1029187.5300000012|-755438.8200000003,-1029256.5799999982|-754647.6799999997,-1029356.3399999999|-754688.9400000013,-1029426.5500000007|-754849.7899999991,-1029482.3500000015|-755506.6400000006,-1029500.6600000001|-755519.2399999984,-1029497.8999999985|-755806.4600000009,-1029411.9499999993|-756065.25,-1029379.3599999994|-756202.4200000018,-1029314.9100000001|-756444.7699999996,-1029275.7300000004|-756661.0199999996,-1029225.5700000003|-756829.9400000013,-1029190.8099999987|-757044.4499999993,-1029194.4100000001|-757230.2399999984,-1029087.8999999985|-757370.8399999999,-1029047.2100000009|-757401.4899999984,-1029076.370000001|-757500,-1029163.7399999984|-757753.6600000001,-1029130.2800000012|-757905.3399999999,-1028972.8299999982|-758083.5799999982,-1028974.0500000007|-758225.8200000003,-1028775.5399999991|-758354.879999999,-1028662.129999999|-758369.5399999991,-1028536.4899999984|-758444.4600000009,-1028514.6900000013|-758434.0399999991,-1028364.8599999994|-758514.5799999982,-1028337.8399999999|-758485.9800000004,-1028248.0199999996|-758133.9800000004,-1028257.5300000012|*&
1.01.00;Polygon;-759427.9400000013,-1028010.6999999993|-759613.2300000004,-1027833.3999999985|-759662.6700000018,-1027852.6099999994|-759467.3599999994,-1027596.7300000004|-759388.870000001,-1027573.3299999982|-759303.9699999988,-1027671.1000000015|-759322.9699999988,-1027789.629999999|-759427.9400000013,-1028010.6999999993|*&
1.01.00;Polygon;-754017.3299999982,-1027316.5500000007|-753933.8500000015,-1027329.0300000012|-753928.3200000003,-1027335.5799999982|-753994.9100000001,-1027440.5799999982|-754036.5199999996,-1027609.8500000015|-754103.5300000012,-1027487.5500000007|-754176.0100000016,-1027528.0399999991|-754145.3500000015,-1027347.6600000001|-754061.5300000012,-1027322.9499999993|-754017.3299999982,-1027316.5500000007|*&
1.01.00;Polygon;-745044.6600000001,-1027406.0500000007|-745059.3399999999,-1027454.379999999|-745000.0700000003,-1027665.5599999987|-745060.3099999987,-1027676.8099999987|-745119.6900000013,-1027691.370000001|-745197,-1027644.5|-745216.6799999997,-1027478.9400000013|-745233.9400000013,-1027447.0599999987|-745291.3099999987,-1027370.1799999997|-745292.120000001,-1027231.370000001|-745120.1900000013,-1027304.8099999987|-745044.6600000001,-1027406.0500000007|*&
1.01.00;Polygon;-744170.8099999987,-1027145.4299999997|-744120.6900000013,-1027357.9299999997|-744269.870000001,-1027509.1799999997|-744259.25,-1027643.0599999987|-744168.6900000013,-1027863.1799999997|-744361.620000001,-1027856.370000001|-744531.620000001,-1027803.6799999997|-744883.5,-1027833.870000001|-744996.0599999987,-1027668.120000001|-744985.2800000012,-1027649.8599999994|-744766.1900000013,-1027700.870000001|-744678.620000001,-1027764.5599999987|-744577.9400000013,-1027734.870000001|-744699.5,-1027664.75|-744750.4400000013,-1027560.620000001|-744788.6900000013,-1027381.6799999997|-744682.870000001,-1027103.370000001|-744671.5899999999,-1027075.8900000006|-744597.0500000007,-1027040.9299999997|-744355.6900000013,-1027049.8099999987|-744170.8099999987,-1027145.4299999997|*&
1.01.00;Polygon;-758352.6900000013,-1027073.3299999982|-758329.5,-1027246.0500000007|-758148.1799999997,-1027422.6000000015|-758372.1900000013,-1027346.6900000013|-758480.3900000006,-1027242.0300000012|-758693.0199999996,-1027190.75|-758886.1999999993,-1027013.3099999987|-758597.8900000006,-1027130.9899999984|-758452.5100000016,-1027131.1700000018|-758352.6900000013,-1027073.3299999982|*&
1.01.00;Polygon;-752561.8299999982,-1027357.3599999994|-752934.7899999991,-1027326.5199999996|-753060.0300000012,-1027193.1999999993|-753080.1999999993,-1027059.0100000016|-752930.879999999,-1027034.5899999999|-752983.6099999994,-1026881.0399999991|-752937.0799999982,-1026784.5199999996|-752710.0199999996,-1026851.8399999999|-752704.6400000006,-1026982.5|-752529.8900000006,-1027285.9899999984|-752561.8299999982,-1027357.3599999994|*&
