2.21.12;Polygon;-743091.3599999994,-1052718.2600000016|-743232.5300000012,-1052751.6499999985|-743414.7800000012,-1052846.6499999985|-743538.2800000012,-1052993.3999999985|-743648.1700000018,-1053067.8900000006|-743802.8200000003,-1053209.620000001|-744127.25,-1053131.25|-744133.2899999991,-1053037.9200000018|-744078.879999999,-1052932.2699999996|-743908.2300000004,-1052849.879999999|-743933.8599999994,-1052739.5500000007|-743649.0300000012,-1052613.3999999985|-743702.9699999988,-1052515.129999999|-743644.1499999985,-1052398.7800000012|-743495.0300000012,-1052458.1499999985|-743304.0300000012,-1052488.3999999985|-743091.3599999994,-1052718.2600000016|*&
2.21.12;Polygon;-743190.379999999,-1051858.3500000015|-743307.0599999987,-1051921.9899999984|-743566.5899999999,-1052126.6499999985|-743691.2300000004,-1052078.5700000003|-743696,-1051911.9400000013|-743588.1700000018,-1051913.2300000004|-743517.4200000018,-1051836.4800000004|-743503.1999999993,-1051654.2199999988|-743339.9400000013,-1051565.5|-743131.3200000003,-1051537.3000000007|-743046.6700000018,-1051636.9800000004|-743254.6700000018,-1051759.9800000004|-743190.379999999,-1051858.3500000015|*&
2.21.13;Polygon;-742619.2600000016,-1051933.25|-742607.9499999993,-1051927.9400000013|-742363.2600000016,-1051850.3599999994|-742300.5,-1051741.129999999|-742209.3299999982,-1051705.2800000012|-742205.1600000001,-1051872.6099999994|-742288.1499999985,-1052025.5700000003|-742265.9400000013,-1052112.6499999985|-742423.4299999997,-1052106.0100000016|-742607.8299999982,-1052000|-742619.2600000016,-1051933.25|*&
2.22.12;Polygon;-743467.0100000016,-1051563.3900000006|-743339.9400000013,-1051565.5|-743503.1999999993,-1051654.2199999988|-743964.6700000018,-1051630.9800000004|-744114.6700000018,-1051658.4800000004|-744164.1700000018,-1051779.9800000004|-744030.1700000018,-1051790.4800000004|-743876.1700000018,-1051710.9800000004|-743765.1700000018,-1051741.7300000004|-743696,-1051911.9400000013|-743691.2300000004,-1052078.5700000003|-743894.5300000012,-1052076.8999999985|-744033.5300000012,-1052134.6499999985|-744161.9800000004,-1052126.3900000006|-744178.6700000018,-1051919.9800000004|-744330.4200000018,-1051807.9800000004|-744241.8299999982,-1051600.4899999984|-743944.6700000018,-1051481.9800000004|-743782.6700000018,-1051466.7300000004|-743577.1700000018,-1051555.9800000004|-743467.0100000016,-1051563.3900000006|*&
2.22.12;Polygon;-742265.9400000013,-1052112.6499999985|-742288.1499999985,-1052025.5700000003|-742205.1600000001,-1051872.6099999994|-742209.3299999982,-1051705.2800000012|-741874.9299999997,-1051709.5300000012|-741862.5,-1051632|-741734.7399999984,-1051427.120000001|-741762.0599999987,-1051357.2199999988|-741783,-1051242|-741634,-1051194.5|-741607.5,-1051270|-741437,-1051417|-741158.5,-1051517|-741077.5,-1051554.5|-741274,-1051647.5|-741394,-1051809.5|-741563.5,-1051902.5|-741810,-1051843|-741939.0199999996,-1051873.3999999985|-742265.9400000013,-1052112.6499999985|*&
2.22.13;Polygon;-743503.1999999993,-1051654.2199999988|-743517.4200000018,-1051836.4800000004|-743588.1700000018,-1051913.2300000004|-743696,-1051911.9400000013|-743765.1700000018,-1051741.7300000004|-743876.1700000018,-1051710.9800000004|-744030.1700000018,-1051790.4800000004|-744164.1700000018,-1051779.9800000004|-744114.6700000018,-1051658.4800000004|-743964.6700000018,-1051630.9800000004|-743503.1999999993,-1051654.2199999988|*&
2.22.13;Polygon;-740381,-1051685|-740167,-1051814|-740126.5,-1051886|-740207.5,-1052012.5|-740495,-1052012|-740594,-1052089|-740503.5,-1052160.5|-740324.9899999984,-1052200|-740426,-1052235|-740642.5,-1052338.5|-740873.5,-1052325|-740956,-1052224|-741057,-1052223|-741556.5,-1052302.5|-741777.5,-1052406|-741996.1400000006,-1052437.629999999|-742165.4499999993,-1052508.6600000001|-742267.5799999982,-1052414.1600000001|-742277.8500000015,-1052598.7600000016|-742417.5399999991,-1052578.8000000007|-742618.5300000012,-1052606.6499999985|-742639.2800000012,-1052375.3999999985|-742684.5300000012,-1052258.6499999985|-742877.0300000012,-1052337.1499999985|-742947.0300000012,-1052213.8999999985|-743117.2399999984,-1052235.4699999988|-743341.5300000012,-1052164.8999999985|-743556.1099999994,-1052180.8299999982|-743566.5899999999,-1052126.6499999985|-743307.0599999987,-1051921.9899999984|-743190.379999999,-1051858.3500000015|-743157.1700000018,-1051893.4800000004|-742820.2600000016,-1051831.8999999985|-742732.1700000018,-1051968.4800000004|-742619.2600000016,-1051933.25|-742607.8299999982,-1052000|-742423.4299999997,-1052106.0100000016|-742265.9400000013,-1052112.6499999985|-741939.0199999996,-1051873.3999999985|-741810,-1051843|-741563.5,-1051902.5|-741394,-1051809.5|-741274,-1051647.5|-741077.5,-1051554.5|-740862.5,-1051443.5|-740754,-1051258|-740688,-1051375|-740588,-1051432|-740565.5,-1051528|-740381,-1051685|*-741190.7199999988,-1051892.4200000018|-741075.5,-1052028|-740956.5,-1052057.5|-740693,-1052002|-740706,-1051865|-740769,-1051779.5|-741042.5,-1051653|-741207.5,-1051735.5|-741190.7199999988,-1051892.4200000018|*&
2.26.01;Polygon;-741000.0500000007,-1055341.2300000004|-741020.75,-1055346.370000001|-741030.75,-1055351.7199999988|-741053.5899999999,-1055265.2699999996|-740997.8399999999,-1055102.0700000003|-740879.8399999999,-1055188.5199999996|-740703.8399999999,-1055214.2699999996|-740735.3399999999,-1055317.5199999996|-741000.0500000007,-1055341.2300000004|*&
2.26.01;Polygon;-740498.7100000009,-1054915.8099999987|-740514.8399999999,-1054774.7699999996|-740411.0899999999,-1054645.2699999996|-740370.2899999991,-1054529.5799999982|-740326.0899999999,-1054661.7699999996|-740369.8399999999,-1054813.0199999996|-740498.7100000009,-1054915.8099999987|*&
2.26.01;Polygon;-738664.6099999994,-1054493.3500000015|-738765.3399999999,-1054289.6499999985|-738667.379999999,-1054176.7300000004|-738425.4400000013,-1054127.3599999994|-738298.620000001,-1054191.4100000001|-737979.8599999994,-1054275.6799999997|-737909,-1054364.620000001|-737999.8599999994,-1054449.7399999984|-738341.1799999997,-1054412.289999999|-738433.3200000003,-1054368.879999999|-738476.9400000013,-1054368.879999999|-738562.8999999985,-1054395.0500000007|-738664.6099999994,-1054493.3500000015|*&
