5.21.12;Polygon;-554721.9899999984,-1032245.2199999988|-554620.7300000004,-1032169.5100000016|-554545.0300000012,-1032232.0899999999|-554628.4699999988,-1032336.629999999|-554721.9899999984,-1032245.2199999988|*&
5.21.13;Polygon;-552494.0700000003,-1030237.2699999996|-552358.1799999997,-1030014.7600000016|-552303.8399999999,-1030000.4699999988|-552292.2300000004,-1030010.9800000004|-552460.870000001,-1030246.5399999991|-552494.0700000003,-1030237.2699999996|*&
5.21.13;Polygon;-552803.9400000013,-1029554.2899999991|-552748.1900000013,-1029601.4400000013|-552826.3500000015,-1029645.0300000012|-552901.0300000012,-1029779.7199999988|-553004.6799999997,-1029734.0199999996|-552897.4299999997,-1029562.5100000016|-552803.9400000013,-1029554.2899999991|*&
5.21.13;Polygon;-554377.620000001,-1029235.6400000006|-554375.3000000007,-1029233.3500000015|-554356.6000000015,-1029226.8900000006|-554336,-1029234.1000000015|-554318.8999999985,-1029248.8900000006|-554328.1999999993,-1029258.8900000006|-554360.1999999993,-1029299.3000000007|-554377.620000001,-1029235.6400000006|*&
5.21.13;Polygon;-553936.1099999994,-1029232.6700000018|-554101.1000000015,-1029382.370000001|-554270.4299999997,-1029391.8999999985|-554341.0199999996,-1029342.5|-554348.4600000009,-1029304.620000001|-554330.4699999988,-1029262.8500000015|-554318.8399999999,-1029248.8900000006|-554324.9299999997,-1029242.8200000003|-554284.4100000001,-1029206.0500000007|-554313.629999999,-1029194.4600000009|-554348.3599999994,-1029208.6999999993|-554209.9100000001,-1029121.1000000015|-554172.379999999,-1029118.0700000003|-554119.9699999988,-1029193.2300000004|-553936.1099999994,-1029232.6700000018|*&
5.21.43;Polygon;-554208.6900000013,-1029436.5700000003|-554270.4299999997,-1029391.8999999985|-554101.1000000015,-1029382.370000001|-553936.1099999994,-1029232.6700000018|-554056.2300000004,-1029400.6000000015|-554208.6900000013,-1029436.5700000003|*&
5.22.12;Polygon;-553759.379999999,-1032747.7100000009|-553833.7100000009,-1032904.2899999991|-553912.870000001,-1032977.2899999991|-554098.4800000004,-1032950.9100000001|-554229.9800000004,-1033052.5|-554322.3399999999,-1032978.6099999994|-554262.5199999996,-1032883.6099999994|-554091.25,-1032838.8500000015|-553990.2800000012,-1032828.6400000006|-553947.620000001,-1032699.7800000012|-553584.3399999999,-1032291.629999999|-553569.8299999982,-1032388.3900000006|-553759.379999999,-1032747.7100000009|*&
5.22.12;Polygon;-553579.5,-1033226.2300000004|-553634.0399999991,-1033020.8299999982|-553728.6000000015,-1032985.6499999985|-553552.2300000004,-1032756.5100000016|-553630.9600000009,-1032706.370000001|-553446.2399999984,-1032548.9200000018|-553468.2300000004,-1032396.3099999987|-553381.9100000001,-1032285.3399999999|-553307.9400000013,-1032334.3399999999|-553316.4899999984,-1032516.379999999|-553365.1400000006,-1032539.3299999982|-553466.8099999987,-1032843.8999999985|-553429.25,-1032892.7399999984|-553557.75,-1033185.8900000006|-553579.5,-1033226.2300000004|*&
5.22.12;Polygon;-553692.4400000013,-1032019.1600000001|-553704.370000001,-1032026.3000000007|-554519.3599999994,-1032575.7100000009|-554584.9899999984,-1032553.1999999993|-554381.3099999987,-1032413.5100000016|-553992.9299999997,-1032060.5199999996|-553826.9200000018,-1032000|-553870.0899999999,-1031891.6900000013|-553648.5100000016,-1031755.5300000012|-553732,-1031947.9200000018|-553692.4400000013,-1032019.1600000001|*&
5.22.12;Polygon;-554104.1700000018,-1031264.2800000012|-554230.7100000009,-1031316.1000000015|-554368.4100000001,-1031455.129999999|-554540.9100000001,-1031556.6999999993|-554721.1700000018,-1031586.3999999985|-554921.4499999993,-1031621.2100000009|-554853.9299999997,-1031430.5500000007|-554559.620000001,-1031532.879999999|-554469.1999999993,-1031411.6400000006|-554498.9200000018,-1031186.7300000004|-554267.5899999999,-1031083.6400000006|-554166.2100000009,-1031069.6400000006|-554138.5899999999,-1031068.129999999|-554104.7399999984,-1031058.8599999994|-554145.0199999996,-1031150.7899999991|-554104.1700000018,-1031264.2800000012|*&
5.22.12;Polygon;-556003.3599999994,-1030524.2399999984|-556089.5,-1030355.1600000001|-556029.5199999996,-1030293.2699999996|-555630.7399999984,-1030261.370000001|-555629.25,-1030374.4200000018|-555606.2800000012,-1030468.0500000007|-555642.2300000004,-1030531.8999999985|-555806.1999999993,-1030595.0700000003|-556003.3599999994,-1030524.2399999984|*&
5.22.12;Polygon;-553799.5500000007,-1030174.370000001|-553900.0599999987,-1030349.3299999982|-553866.1400000006,-1030472.9200000018|-554166.9299999997,-1030645.0100000016|-554475.7199999988,-1030779.629999999|-554751.8200000003,-1030887.620000001|-554730.3299999982,-1031000|-554856.9800000004,-1031044.6799999997|-555000,-1031116.6499999985|-555272.5,-1031202.5100000016|-555218.6600000001,-1031404.4600000009|-555219.6900000013,-1031685.8999999985|-555196.5500000007,-1031763.2300000004|-555470.1799999997,-1031884.1999999993|-555676.9699999988,-1031857.4200000018|-555729.4400000013,-1031682.2699999996|-555746.25,-1031343.379999999|-555743.0300000012,-1031212.25|-555826.9899999984,-1031198.7199999988|-555918.5,-1030875.1700000018|-555841.3000000007,-1030739.9100000001|-555536.0199999996,-1030697.6900000013|-555446.9800000004,-1030841.3599999994|-555318.1000000015,-1030739.2699999996|-555235.7899999991,-1030585.5|-554960.2100000009,-1030555.4600000009|-554864.9400000013,-1030646.370000001|-554710.8000000007,-1030635.2699999996|-554571.379999999,-1030532.8900000006|-554278.3299999982,-1030391.3500000015|-553968.0700000003,-1030182.7100000009|-553799.5500000007,-1030174.370000001|*&
