2.01.00;Polygon;-686397.3999999985,-1062617.3000000007|-686392.8500000015,-1062609.5300000012|-686379.9800000004,-1062615.1000000015|-686372.2899999991,-1062624.2600000016|-686397.3999999985,-1062617.3000000007|*&
2.01.00;Polygon;-688810.8900000006,-1062220.620000001|-688881.7600000016,-1062485.710000001|-689025.6799999997,-1062396.4200000018|-689085.0399999991,-1062224.8500000015|-688984.6400000006,-1062144.1600000001|-688810.8900000006,-1062220.620000001|*&
2.01.00;Polygon;-684883.8500000015,-1062131.1799999997|-684850.25,-1062485.9499999993|-684926.8200000003,-1062677.8000000007|-685195.7800000012,-1062732|-685368.629999999,-1062791.460000001|-685614.9400000013,-1062914.1900000013|-685690.5399999991,-1062854.7399999984|-685755.9400000013,-1062647.9100000001|-685669.7300000004,-1062465.7300000004|-685572.4800000004,-1062449.5899999999|-685076.870000001,-1062505.2199999988|-684988.5,-1062419.2300000004|-684985.5199999996,-1062234.5899999999|-685165.1999999993,-1062082.6600000001|-684967.6499999985,-1062065.2699999996|-684883.8500000015,-1062131.1799999997|*&
2.01.00;Polygon;-684471.8999999985,-1062433.1700000018|-684502.2600000016,-1062515.3299999982|-684617.0899999999,-1062424.5100000016|-684674.5599999987,-1062501.6900000013|-684549.9299999997,-1062598.6799999997|-684609.9100000001,-1062668.4400000013|-684725.2199999988,-1062600.2300000004|-684954.4699999988,-1063002.370000001|-685110.4200000018,-1063206.8000000007|-685171.5700000003,-1063266.6799999997|-685315.9600000009,-1063355.870000001|-685472.25,-1063223.789999999|-685621.3099999987,-1063174.1000000015|-685657.8399999999,-1063098.0799999982|-685196.629999999,-1062785.0899999999|-684917.0300000012,-1062713.960000001|-684709.870000001,-1062479.1499999985|-684828.129999999,-1062271.1400000006|-684829.3999999985,-1062186.0599999987|-684627.7699999996,-1062099.6999999993|-684502.7100000009,-1062003.5700000003|-684463.5700000003,-1062094.1700000018|-684503.9800000004,-1062278.3599999994|-684560.9899999984,-1062357.0599999987|-684471.8999999985,-1062433.1700000018|*-685197.9400000013,-1063254.25|-685143.120000001,-1063234.4100000001|-685168.1799999997,-1063180.8999999985|-685211.1099999994,-1063164.1700000018|-685197.9400000013,-1063254.25|*&
2.01.00;Polygon;-683305.25,-1062021.0100000016|-682960.2600000016,-1062155|-682747.1400000006,-1062140.539999999|-682607.1900000013,-1062222.210000001|-682531.6999999993,-1062387.960000001|-682458.5100000016,-1062451.9299999997|-682254.4400000013,-1062476.6400000006|-682353.8599999994,-1062728.4699999988|-682410.4499999993,-1062783.6999999993|-682508.9299999997,-1062873.0500000007|-682511.8999999985,-1062831.789999999|-682917.3000000007,-1062585.5|-682997.2699999996,-1062501.6900000013|-683287.8099999987,-1062363.4400000013|-683384.7899999991,-1062270.289999999|-683358,-1062134.1600000001|-683417.120000001,-1062050.3599999994|-683685.5399999991,-1062131.6099999994|-684108.8000000007,-1061893.3900000006|-683791.8900000006,-1061747.9100000001|-683658.3599999994,-1061844.7699999996|-683305.25,-1062021.0100000016|*&
2.01.00;Polygon;-686083.4299999997,-1061745.8099999987|-686065.8000000007,-1061800.379999999|-686340.2600000016,-1061827.5|-686663.0500000007,-1061958.0100000016|-686656.2600000016,-1061947.879999999|-686514.9499999993,-1061856.6099999994|-686213.2699999996,-1061756.4299999997|-686083.4299999997,-1061745.8099999987|*&
2.01.00;Polygon;-688390.0799999982,-1061309.1400000006|-688370.6700000018,-1061318.2399999984|-688409.7199999988,-1061337.6000000015|-688403.5799999982,-1061308.8200000003|-688390.0799999982,-1061309.1400000006|*&
2.01.00;Polygon;-688392.5100000016,-1061262.7199999988|-688407.3900000006,-1061207.7800000012|-688391.129999999,-1061208.2399999984|-688392.5100000016,-1061262.7199999988|*&
2.01.00;Polygon;-688404.8099999987,-1061142.3599999994|-688399.7600000016,-1061142.8399999999|-688401.0100000016,-1061191.5|-688406.5899999999,-1061191.3599999994|-688404.8099999987,-1061142.3599999994|*&
2.01.00;Polygon;-688436.3099999987,-1061022.3099999987|-688465.6400000006,-1061085.6499999985|-688639.5199999996,-1061010.2300000004|-688436.3099999987,-1061022.3099999987|*&
