3.02.00;Polygon;-616950.3099999987,-1076050.620000001|-616899.5,-1076084|-616780.5599999987,-1076280.5|-616619.6900000013,-1076460.870000001|-616406.75,-1076493|-616379.25,-1076498.870000001|-616351.6000000015,-1076508.370000001|-616334.2399999984,-1076510.8599999994|-616120.1900000013,-1076730.870000001|-616165.870000001,-1077009|-616209.0599999987,-1077114|-616325.5,-1077186.870000001|-616576.120000001,-1077085.25|-616929.5599999987,-1076990.870000001|-617093.4400000013,-1076907.5|-617357.5599999987,-1076529.870000001|-617388.9400000013,-1076436.620000001|-617310.1900000013,-1076192.870000001|-617233.120000001,-1076090.75|-617221.25,-1076073.870000001|-617095.5599999987,-1076037.870000001|-616950.3099999987,-1076050.620000001|*&
3.03.00;Polygon;-622111.6499999985,-1071438.5599999987|-622108.3500000015,-1071447.789999999|-622131.9499999993,-1071660.3000000007|-622196.7699999996,-1071693.8299999982|-622303.3200000003,-1071534.1600000001|-622272.370000001,-1071451.7199999988|-622111.6499999985,-1071438.5599999987|*&
3.06.00;Polygon;-629184.5799999982,-1075150.9400000013|-629226.5,-1075208.5|-629393,-1075182|-629393,-1075103|-629358,-1074975.5|-629359,-1074768.5|-629260.5,-1074673|-629153,-1074771.5|-629125,-1074913|-629184.5799999982,-1075150.9400000013|*&
3.06.00;Polygon;-628685,-1074455|-628812.5,-1074453.5|-628885,-1074369|-628850,-1074135|-628883,-1074030.5|-628971,-1073954|-628999,-1073804.5|-628927.5,-1073782.5|-628796.5,-1073780|-628714,-1073764|-628612,-1073909|-628603,-1074068|-628685,-1074455|*&
3.07.00;Polygon;-628685,-1074455|-628651.5,-1074513|-628726.5,-1074613.5|-628849,-1074617.5|-629005.5,-1074700.5|-629084.5,-1074582.5|-629091,-1074411.5|-628922,-1074404.5|-628927,-1074238.5|-628883,-1074030.5|-628850,-1074135|-628885,-1074369|-628812.5,-1074453.5|-628685,-1074455|*&
3.07.00;Polygon;-629074.5,-1073441.5|-629103,-1073530|-629314,-1073484|-629374.5,-1073523.5|-629378,-1073413.5|-629158.5,-1073501|-629074.5,-1073441.5|*&
3.08.10;Polygon;-618796.6600000001,-1081136.0500000007|-618843.2899999991,-1081127.5500000007|-619226.5300000012,-1081380.289999999|-619396.9699999988,-1081439.1600000001|-619371.9200000018,-1081377|-619197.1799999997,-1081299.3999999985|-619193.4699999988,-1081298.039999999|-619031.4200000018,-1081200.5899999999|-618792.1400000006,-1081041.9800000004|-618644.4899999984,-1080899.6999999993|-618591.8999999985,-1080857.5199999996|-618622.0399999991,-1080964.4299999997|-618796.6600000001,-1081136.0500000007|*&
3.08.10;Polygon;-613936.2100000009,-1080986.2800000012|-613984.3900000006,-1081007.539999999|-614106.8399999999,-1081076.5199999996|-614202.6000000015,-1081111.4400000013|-614362.8900000006,-1081047.6000000015|-614458.0599999987,-1080841.5199999996|-614217.7899999991,-1080729.8999999985|-613936.2100000009,-1080986.2800000012|*&
3.08.10;Polygon;-615697.3999999985,-1076823.0899999999|-615796.870000001,-1076788.2699999996|-615778.9400000013,-1076743.0100000016|-615697.3999999985,-1076823.0899999999|*&
3.08.10;Polygon;-621384.620000001,-1077167.25|-621444.9400000013,-1077262.870000001|-621554.4400000013,-1077386.870000001|-621651.3099999987,-1077421.25|-621647.870000001,-1077131.25|-621684.8900000006,-1076947.5799999982|-621693.3099999987,-1076877.75|-621525.879999999,-1076688.4699999988|-621358.3099999987,-1077040.75|-621384.620000001,-1077167.25|*&
3.08.10;Polygon;-616065.5599999987,-1074884.75|-615825.9299999997,-1075046|-615854.5,-1075114.620000001|-615962.6799999997,-1075011.75|-616062.5599999987,-1075024.370000001|-616160.8099999987,-1075134.5|-616274.25,-1075094.620000001|-616159.120000001,-1074935.5|-616252.6799999997,-1074825|-616410.5599999987,-1074895.0599999987|-616233.5,-1074764.620000001|-616173.0599999987,-1074756|-616065.5599999987,-1074884.75|*&
3.08.10;Polygon;-623258.4800000004,-1072996.7300000004|-623159.0300000012,-1072847.3000000007|-622881.3299999982,-1072780.4299999997|-622701.4600000009,-1072685.6099999994|-622800.2800000012,-1072787.6000000015|-622960.1000000015,-1072882.8500000015|-623142.6900000013,-1072915.9200000018|-623258.4800000004,-1072996.7300000004|*&
3.08.10;Polygon;-623170.0599999987,-1072785.7199999988|-623163.75,-1072717.9200000018|-623011.3000000007,-1072664.8900000006|-622910.1700000018,-1072702.4699999988|-622949.7300000004,-1072728.8500000015|-623170.0599999987,-1072785.7199999988|*&
3.08.10;Polygon;-623359.129999999,-1072954.4299999997|-623525.7800000012,-1072762.4899999984|-623592.0599999987,-1072619.4100000001|-623521.0500000007,-1072699.1999999993|-623352.6099999994,-1072770.8599999994|-623309.5899999999,-1072835.1099999994|-623359.129999999,-1072954.4299999997|*&
3.08.10;Polygon;-623565.1700000018,-1072252.620000001|-623567.2300000004,-1072282.5199999996|-623675.3900000006,-1072335.4100000001|-623708.2800000012,-1072235.8099999987|-623565.1700000018,-1072252.620000001|*&
3.08.10;Polygon;-623478.0500000007,-1071612.1499999985|-623277.3399999999,-1071560.5500000007|-623228.4800000004,-1071360.9100000001|-623020.3200000003,-1071383.0100000016|-623429.6799999997,-1071723.5599999987|-623478.0500000007,-1071612.1499999985|*&
