1.01.00;Polygon;-757524.6400000006,-1038059.1499999985|-757578.379999999,-1038175.7399999984|-757696.9499999993,-1038143.9299999997|-758022.2699999996,-1038142.4100000001|-758246.8200000003,-1038031.8500000015|-758102.2800000012,-1037954.6999999993|-757839.4200000018,-1037962.4600000009|-757669.5300000012,-1037920.4100000001|-757552.6799999997,-1037949.1999999993|-757524.6400000006,-1038059.1499999985|*&
1.01.00;Polygon;-757232.4600000009,-1037794.3500000015|-757640.0899999999,-1037760.8399999999|-757852.1400000006,-1037699.1799999997|-757310.8999999985,-1037553.6999999993|-757291.8000000007,-1037707.8099999987|-757232.4600000009,-1037794.3500000015|*&
1.01.00;Polygon;-757280.3099999987,-1037105.6700000018|-757333.5199999996,-1037167.3900000006|-757441.6099999994,-1037264.1099999994|-757576.6400000006,-1037457.8299999982|-757803.1000000015,-1037591.4499999993|-757939.5199999996,-1037638.8200000003|-758296.0100000016,-1037617.2699999996|-758283.1099999994,-1037458.4299999997|-758317.5300000012,-1037337.8200000003|-758500.9299999997,-1037173.8000000007|-758512.9499999993,-1037066.0700000003|-758393.3299999982,-1036994.4299999997|-758241.1700000018,-1037005.2300000004|-757931.870000001,-1036980.2600000016|-757795.6999999993,-1037038|-757616.1799999997,-1037014.6600000001|-757500.0899999999,-1036948.0799999982|-757243.2600000016,-1036921.6600000001|-757204.2600000016,-1036997.7600000016|-757280.3099999987,-1037105.6700000018|*&
1.01.00;Polygon;-758569.3599999994,-1036871.1499999985|-758821.7300000004,-1037076.6400000006|-759030.5,-1037164.1900000013|-759141.0899999999,-1037216.8200000003|-759539.4400000013,-1037176.7600000016|-759167.379999999,-1037019.1400000006|-759136.9899999984,-1036975.6999999993|-759151.4699999988,-1036854.3900000006|-758569.3599999994,-1036871.1499999985|*&
1.01.00;Polygon;-754476.379999999,-1035858.3000000007|-754507.6499999985,-1035830.7699999996|-754458.5500000007,-1035798.5899999999|-754425.7899999991,-1035817.870000001|-754476.379999999,-1035858.3000000007|*&
1.01.00;Polygon;-756029.3500000015,-1035828.3999999985|-756047.8399999999,-1035811.4699999988|-756043.9100000001,-1035810.3299999982|-755897.4299999997,-1035798.5|-756029.3500000015,-1035828.3999999985|*&
1.01.00;Polygon;-754540.370000001,-1035866.8900000006|-754634.5500000007,-1035862.0700000003|-754622.7100000009,-1035785.1799999997|-754621.3099999987,-1035782.8099999987|-754540.370000001,-1035866.8900000006|*&
1.01.00;Polygon;-755606.8599999994,-1035716.4400000013|-755610.879999999,-1035695.370000001|-755607.6900000013,-1035705.1999999993|-755606.8599999994,-1035716.4400000013|*&
1.01.00;Polygon;-754405.0300000012,-1035812.879999999|-754360.5899999999,-1035667.5899999999|-754345.3900000006,-1035690.1600000001|-754405.0300000012,-1035812.879999999|*&
1.01.00;Polygon;-755902.25,-1035724.7399999984|-755913.3999999985,-1035708.1799999997|-755904.5399999991,-1035692.5700000003|-755902.25,-1035724.7399999984|*&
1.01.00;Polygon;-755667.6499999985,-1035777.370000001|-755842.7600000016,-1035823.0799999982|-755892.5500000007,-1035805.5799999982|-755899.3500000015,-1035682.0399999991|-755785.9100000001,-1035688.25|-755761.3299999982,-1035634.1000000015|-755644.0700000003,-1035657.5199999996|-755667.6499999985,-1035777.370000001|*&
1.01.00;Polygon;-755638.1099999994,-1035649.5700000003|-755640.6600000001,-1035652.9600000009|-755711.6499999985,-1035629.2699999996|-755638.1099999994,-1035649.5700000003|*&
1.01.00;Polygon;-755748.1600000001,-1035628.379999999|-755809.2399999984,-1035629.3099999987|-755802.7699999996,-1035628.4400000013|-755770,-1035628.120000001|-755748.1600000001,-1035628.379999999|*&
1.01.00;Polygon;-755599.4200000018,-1035740.879999999|-755602.8999999985,-1035737.1700000018|-755380.9699999988,-1035659.4400000013|-755449.6600000001,-1035689|-755542.8999999985,-1035725.2600000016|-755599.4200000018,-1035740.879999999|*&
1.01.00;Polygon;-753761.2800000012,-1035498.6799999997|-753515.370000001,-1035525.120000001|-753588.0599999987,-1035614.0599999987|-753695.8900000006,-1035675.9600000009|-753832.1099999994,-1035686.7199999988|-753870.25,-1035635.4600000009|-753926.0599999987,-1035525.3000000007|-753891.3200000003,-1035476.8399999999|-753964.7600000016,-1035333.0199999996|-753919.0599999987,-1035309.6499999985|-753859.5700000003,-1035314.8099999987|-753819.1900000013,-1035521.5399999991|-753761.2800000012,-1035498.6799999997|*&
1.01.00;Polygon;-754620.1000000015,-1035326.3500000015|-754632.1400000006,-1035288.9899999984|-754606.8299999982,-1035304.3900000006|-754620.1000000015,-1035326.3500000015|*&
1.01.00;Polygon;-753874.5500000007,-1035259.5|-753786.6900000013,-1035186.129999999|-753765.5,-1035208.7100000009|-753874.5500000007,-1035259.5|*&
1.01.00;Polygon;-752346.8299999982,-1035194.9100000001|-752360.6400000006,-1035221.120000001|-752371.4100000001,-1035233.3399999999|-752489.0199999996,-1035225.8399999999|-752668.870000001,-1035212.5100000016|-752695.1700000018,-1035138.6900000013|-752847.4100000001,-1035110.0100000016|-752769.0300000012,-1035044.3099999987|-752607.2600000016,-1035159.7600000016|-752534.9100000001,-1035128.3099999987|-752460.9499999993,-1035017.1400000006|-752471.8500000015,-1035095.879999999|-752346.8299999982,-1035194.9100000001|*&
